job_title,job_category,company_name,requirements,location,industry,salary
QA Programmer,software developer,Heyday AI,"Identify, record, document thoroughly and track bugsEstablish test strategies, design test plans and test casesCreate, develop, maintain, debug, and execute automated testsStay up to-date on testing best practices and technological advancements to keep up with the industry & continuously learn and refresh your knowledgeInitiate and recommend solutions for the continuous improvement of the QA processYou have Bachelor’s degree in Computer Science, Software Engineering or equivalent experienceYou have at least 5 years of experience in software QA or engineering, or relevant experienceYou have a solid understanding of QA methodologies, processes, and toolsYou have expertise with programming languages (such as Node.js, Angular, HTML & CSS), cloud computing services (like AWS) and network & security knowledgeYou pay attention to details and have great analytical skillsAbility to work in English (French is a nice plus) and excellent oral and written communication skillsGroup insurance including Dialogue (telemedicine application) from day one and paid 50% by Heyday!Here, everyone starts with 3 weeks of vacation.Stock option plan for employees.Of course, flexible work hours ;)Casual dressDental careDisability insuranceEmployee assistance programEmployee stock purchase planExtended health careFlexible scheduleLife insurancePaid time offStock optionsVision careWork from homeMonday to FridayYes, alwaysHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Montréal, QC",Nothing_found,"$80,000 - $100,000 a year"
Développeur Web PHP | PHP Web Developer,software developer,Acxcom,"Expérience antérieure en développement Web en tant que programmeurDoit maîtriser WordPress et PHPHTML, Javascript ou d'autres langages connexesSolides compétences en résolution de problèmes et en pensée critiqueUne grande attention aux détailsBilingue (français et anglais)","Vaudreuil-Dorion, QC",Nothing_found,$25 - $40 an hour
UI / UX Developer & Designer,software developer,Scanline VFX,"Designs and develops UI's and user experience flows for large enterprise applications that befit Scanline's cutting-edge technologiesLeverages current technology research and development trends to innovate and advance Scanline’s technologiesCollaborates with the virtual rroduction team and company leadership in identifying overall technical strategic goalsWrites technical briefs and user documentationPartners with Software Development leadership to identify and schedule tasksMinimum five (5) years of deep knowledge experience with UI & web technologies (HTML/CSS, JavaScript etc.)Solid experience with C++ and PythonExperience in WebGL is a bonusExcellent communication skills and an open mindTeam player able to work in a collaborative and fast-paced environmentExperience with agile methodology, test methodology, test-driven development, source control management, and automated testingDental careExtended health careLife insuranceMonday to FridayYes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Montréal, QC","Arts, Entertainment & Recreation","$43,657 - $89,797 a year"
"Sales Development Leader, Enterprise Software (REMOTE)",software developer,Flosum,Bachelor's Degree (Required),"Montréal, QC",Nothing_found,"$80,000 - $90,000 a year"
Tableau Developer,software developer,Genpact,"8 hour shiftYes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Montréal, QC",Information Technology,"$100,000 - $110,000 a year"
Freelance Full Stack PHP Engineer at WatchMojo,software developer,WatchMojo,"Provide high-level estimates with limited information, assessing risk and mitigation plan.Produces comprehensive and accurate documentation including the Technical Architecture.Architecting web solutions, write code using a variety of languages (LAMP)Enforces good development practices.Apply knowledge of programming paradigms/standards and when appropriate identifies weak software systems that need code improvement and schedules corrective action.Monitor requirements, communicate key technology issues and manages change.Determine how best to integrate back end and front end technologies on various projectsResearch and evaluate development technologies on an ongoing basis.Validate code, predict problems and debug scripts.Constantly upgrade your technical skills.PHP applications, Codeigniter, Laravel or similar MVC frameworks.Experience building and consuming REST API’s.Experience configuring, developing, integrating, and maintain new complex and custom web-facing sites from a Cloud service/AWS environment.Experience with open-source CMS, MySQL, and LAMP architecture.Experience as a strong front-end developer with PHP 5.x, AJAX, HTML5, CSS 2/3, JQuery, JavaScript and front-end libraries.Visual design expertise and building responsive design websites to support multiple platforms including desktops and mobile devices.Knowledge of configuration management practices and use of code repository tools such as Git.Experience with software testing suites (unit testing, functional testing)Experience in accomplishing tasks as a remote employeeDay shiftMonday to FridayNo weekendsHTML/CSS: 3 years (Required)PHP: 3 years (Required)JavaScript: 3 years (Required)SQL: 3 years (Required)Yes, alwaysHiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Montréal, QC",Nothing_found,$25 - $35 an hour
Senior Java Developer,software developer,Top Source International,"Dental careDisability insuranceExtended health careLife insurancePaid time offVision careDay shiftMonday to FridayJava: 5 years (Preferred)Yes, temporarily due to COVID-19Hiring LabCareer AdviceBrowse JobsBrowse CompaniesSalariesIndeed EventsWork at IndeedAboutHelp Centre© 2020 IndeedPrivacy CentreCookiesPrivacyTerms","Montréal, QC",Nothing_found,"$145,000 a year"
"SENIOR WEB FULL-STACK REACT, GRAPHQL, NODEJS SOFTWARE APPLICATION DEVELOPER",software developer,EMERES Inc.,Bonus pay,"Montréal, QC",Nothing_found,"$80,000 a year"
Intermediate Full Stack Developer,software developer,Mentorly,3+ yrs of experience in front end developmentProficient understanding of modern Javascript and ReactExperience interacting with REST and GraphQL APIsProficiency in custom CSS and TailwindBackend experience with Ruby on Rails and Postgres,"Montréal, QC",Nothing_found,"$70,000 - $80,000 a year"
Senior Web Developer,software developer,Alphinat Inc.,"Canadian Citizen or Permanent ResidentBachelor of Computer Science, Information Science, or a related fieldAt least 8 years of professional work experience relevant to the position.Experience in designing and developing customer centric solutions.Experience in business analysisKnowledge of the C# and Java programming languagesGood knowledge of HTML, CSS and Javascript.Experience with REST/SOAP, OData and Web Services development and Design Principles.Proficiency in using browser provided developer tools (web/mobile).Experience with web technologies such as jQuery, Bootstrap.Good communication skills in English and FrenchExperience with relational databases (Ex.: MySQL, MSSQL, Oracle)Experience with source-control solutions (Git, SVN)","Montréal, QC",Nothing_found,"$60,000 - $80,000 a year"
Senior Full Stack Developer,software developer,Defendify,"5+ years of Full-Stack Development experience.Has been responsible for the entire lifecycle of code in at least one project, from scratch to QA to deployment to maintenance.Has experience implementing a RESTful API and an application which consumes it.Is familiar with the philosophy and implementation of development automation: tests, continuous integration, cloud deployment, and frequent production releases using an Agile/SCRUM process.Some DevOps experience is a plus.Experienced in JavaScript including ES6, await/async, linting and front-end frameworks. We use libraries and frameworks as needed, but you need to be able to write and understand plain JS. Experience with Node and Browser based environments is required.Understand REST APIs and their role in application architectures.Experience with front end development: HTML, CSS, and familiarity with the ecosystem of related technologies (SASS, DOM). In addition, Vue (or similar framework) experience and knowledge of static site generators such as Jekyll/Hugo are helpful.Understand how to use Git(+Hub) and GitHub Flow.Some relational database experience is preferred. Pluses include: Experiences in relational and in-memory databases (MySQL, Postgres, Redis) as well as knowledge in generic SQL.Some experience with Amazon Web Services (AWS), Heroku, or similar services.","Montréal, QC",Nothing_found,"$65,000 a year"
